sid,cid,Semester,Grade,GPA
99,159,53,C,2.97
101,159,53,C,1.87
122,159,53,F,2
211,159,53,A,2.07
321,159,53,A,3.38
425,159,53,B+,2.63
426,159,53,A-,3.07
433,159,53,W,1.83
563,159,53,C,2.1
626,159,53,D,2.01
810,159,53,F,2.23
915,159,53,D,2.29
987,159,53,W,1.93
1029,159,53,B-,2.66
1083,159,53,W,2.2
1085,159,53,D,2.4
1162,159,53,C,1.77
1240,159,53,W,1.17
1246,159,53,C-,1.3
1284,159,53,W,1.77
115,164,53,P,3.65
168,164,53,P,2.26
241,164,53,P,3.6
502,164,53,P,2.2
506,164,53,P,2.2
513,164,53,P,2.07
603,164,53,P,2.11
760,164,53,P,2.01
923,164,53,P,3.81
1016,164,53,P,2.58
1055,164,53,P,2.16
1092,164,53,P,2.2
1280,164,53,P,3.62
1314,164,53,P,2.21
13,173,53,P(101),2.03
17,173,53,P(101),2.24
40,173,53,P(101),0.71
59,173,53,P(101),1.17
70,173,53,P(101),1.87
121,173,53,P(101),2.31
167,173,53,F,0.61
170,173,53,P(101),1.08
213,173,53,F,0.48
329,173,53,P(101),0.42
342,173,53,P(101),2.39
344,173,53,P(101),1.43
348,173,53,P(101),1.44
440,173,53,F,1.29
482,173,53,P(101),2.48
538,173,53,P(101),3.11
596,173,53,P(101),2.9
644,173,53,P(101),1.15
651,173,53,P(101),2.7
699,173,53,P(101),1.09
734,173,53,P(101),2.26
755,173,53,P(101),1.57
768,173,53,P(101),2.11
778,173,53,P(101),1.96
875,173,53,P(101),1.14
894,173,53,P(101),1.51
995,173,53,P(101),1.21
1000,173,53,P(101),3.02
1018,173,53,P(101),2.17
1021,173,53,P(101),2.09
1036,173,53,P(101),2.65
1095,173,53,P(101),0.94
1147,173,53,P(101),3.05
1151,173,53,P(101),3.24
1178,173,53,F,0.67
1188,173,53,P(101),2.13
33,178,53,D+,2.11
64,178,53,D,2
83,178,53,D,2
99,178,53,B-,2.97
211,178,53,C+,2.07
303,178,53,D+,1.83
313,178,53,B+,2.96
321,178,53,A,3.38
341,178,53,C,2.2
355,178,53,C,2.04
380,178,53,B,2.38
425,178,53,B-,2.63
426,178,53,C-,3.07
515,178,53,C+,1.75
547,178,53,D,2.07
563,178,53,D,2.1
626,178,53,F,2.01
671,178,53,B,2.44
761,178,53,B+,3.01
810,178,53,C,2.23
857,178,53,F(3),1.57
915,178,53,C-,2.29
917,178,53,W,1.64
987,178,53,W,1.93
1026,178,53,F(3),1.53
1029,178,53,C,2.66
1031,178,53,B+,3.54
1032,178,53,D,2.04
1060,178,53,C-,2.1
1065,178,53,B-,2.87
1070,178,53,B-,3.19
1085,178,53,B,2.4
1162,178,53,F,1.77
1198,178,53,C+,2.49
1200,178,53,B-,1.86
1264,178,53,B,3.18
760,182,53,B,2.01
148,184,53,A,3.62
282,184,53,A-,3.48
313,184,53,B-,2.96
321,184,53,B+,3.38
341,184,53,C+,2.2
368,184,53,B+,3.61
400,184,53,W,2.47
426,184,53,D+,3.07
433,184,53,F,1.83
515,184,53,F(3),1.75
553,184,53,C,2.5
671,184,53,B+,2.44
681,184,53,B-,2.5
760,184,53,F,2.01
761,184,53,C,3.01
819,184,53,B-,3.47
843,184,53,C,2.34
1023,184,53,F,2.1
1029,184,53,C-,2.66
1031,184,53,B+,3.54
1055,184,53,B,2.16
1065,184,53,B,2.87
1070,184,53,B-,3.19
1127,184,53,B,3.32
1162,184,53,W,1.77
1164,184,53,B+,3.31
1186,184,53,A,3.54
1264,184,53,B-,3.18
1284,184,53,C,1.77
498,190,53,B,2.36
528,190,53,C-,2.32
1226,190,53,C-,2.26
513,194,53,D+,2.07
239,213,53,W,2.35
306,219,53,A-,2
1129,219,53,A,2.16
1285,220,53,W,2.55
1296,223,53,W,0.5
239,225,53,W,2.35
18,227,53,F,0.36
24,227,53,F(2),0.27
54,227,53,B+,3.64
74,227,53,B,2.75
111,227,53,F,0
143,227,53,C,1.9
222,227,53,C,2.16
247,227,53,C+,2.18
273,227,53,C-,1.15
289,227,53,F(2),0.89
374,227,53,F(2),1.53
376,227,53,F,1.04
568,227,53,C+,2.34
578,227,53,B-,2.39
621,227,53,C+,2.42
641,227,53,C-,1.78
667,227,53,C,2.34
701,227,53,C+,2.02
717,227,53,C-,2
720,227,53,B-,2.89
745,227,53,F,1.35
758,227,53,B,1.89
780,227,53,A-,3.26
796,227,53,B+,3.56
817,227,53,C,2.08
837,227,53,C+,2.35
856,227,53,B+,2.52
866,227,53,B-,2.82
972,227,53,F(2),0
1143,227,53,C,1.77
1146,227,53,C+,2.48
1246,227,53,D+,1.3
54,230,53,A,3.64
74,230,53,A,2.75
83,230,53,F,2
99,230,53,A-,2.97
101,230,53,B+,1.87
122,230,53,F,2
143,230,53,F,1.9
156,230,53,C,2.43
163,230,53,C-,1.63
179,230,53,A,3.12
211,230,53,F,2.07
214,230,53,B,2.54
222,230,53,C,2.16
244,230,53,A-,3.12
247,230,53,D+,2.18
303,230,53,C,1.83
321,230,53,B,3.38
341,230,53,D,2.2
345,230,53,A,2.98
380,230,53,A-,2.38
425,230,53,C+,2.63
480,230,53,F(3),1.42
521,230,53,A,2.63
539,230,53,B,2.48
547,230,53,F(3),2.07
551,230,53,A-,3
563,230,53,C-,2.1
621,230,53,B-,2.42
670,230,53,C-,2.32
701,230,53,D+,2.02
707,230,53,B,2.62
717,230,53,F(3),2
733,230,53,C,2.81
751,230,53,A,3.32
761,230,53,A,3.01
769,230,53,F(3),1.83
796,230,53,A,3.56
810,230,53,A-,2.23
817,230,53,W,2.08
856,230,53,B,2.52
857,230,53,C-,1.57
866,230,53,B-,2.82
884,230,53,W,2.53
915,230,53,B-,2.29
927,230,53,C+,2.19
955,230,53,C-,2.76
987,230,53,F,1.93
1042,230,53,C,2.84
1065,230,53,A,2.87
1083,230,53,D+,2.2
1117,230,53,A-,3.13
1118,230,53,C,3.19
1130,230,53,A-,3.1
1198,230,53,C+,2.49
1200,230,53,C-,1.86
1201,230,53,B,3.01
1220,230,53,A,3.05
1285,230,53,B-,2.55
115,234,53,A,3.65
306,234,53,W,2
544,234,53,C+,2.33
586,234,53,C-,2.01
760,234,53,D,2.01
1160,234,53,B-,2
33,236,53,D,2.11
64,236,53,D,2
303,236,53,W,1.83
313,236,53,B+,2.96
341,236,53,F(3),2.2
355,236,53,C-,2.04
380,236,53,W,2.38
547,236,53,F,2.07
671,236,53,D,2.44
761,236,53,C,3.01
819,236,53,A,3.47
843,236,53,B+,2.34
857,236,53,F(3),1.57
917,236,53,F(3),1.64
991,236,53,F,2.23
1023,236,53,F,2.1
1026,236,53,F(3),1.53
1031,236,53,A,3.54
1032,236,53,F(3),2.04
1060,236,53,D,2.1
1065,236,53,C+,2.87
1070,236,53,A-,3.19
1198,236,53,B,2.49
1200,236,53,D,1.86
1264,236,53,B+,3.18
1275,236,53,F,2.35
1278,236,53,W,1.87
148,239,53,A-,3.62
282,239,53,A-,3.48
368,239,53,A,3.61
412,239,53,B-,0
498,239,53,D,2.36
502,239,53,W,2.2
553,239,53,C,2.5
681,239,53,C+,2.5
1092,239,53,D,2.2
1127,239,53,B+,3.32
1164,239,53,B,3.31
1186,239,53,A,3.54
506,243,53,D+,2.2
1041,246,53,C,1.81
64,257,53,C-,2
156,257,53,B-,2.43
214,257,53,B-,2.54
244,257,53,B+,3.12
277,257,53,D,1.42
345,257,53,A-,2.98
355,257,53,C,2.04
515,257,53,F,1.75
521,257,53,C+,2.63
539,257,53,B,2.48
547,257,53,C+,2.07
594,257,53,C+,2.34
670,257,53,C,2.32
680,257,53,C+,2.24
707,257,53,A-,2.62
723,257,53,B,2.08
733,257,53,B-,2.81
751,257,53,B+,3.32
801,257,53,D+,1.98
826,257,53,D,2
829,257,53,C,2.24
884,257,53,F(2),2.53
927,257,53,B-,2.19
955,257,53,B-,2.76
1042,257,53,B,2.84
1060,257,53,C,2.1
1083,257,53,C-,2.2
1117,257,53,B+,3.13
1130,257,53,B,3.1
1200,257,53,F,1.86
1201,257,53,B+,3.01
1240,257,53,F(3),1.17
1285,257,53,F(2),2.55
148,263,53,B-,3.62
163,263,53,F(3),1.63
282,263,53,B,3.48
368,263,53,A-,3.61
412,263,53,D,0
502,263,53,C,2.2
544,263,53,D,2.33
553,263,53,B-,2.5
681,263,53,D+,2.5
819,263,53,B,3.47
843,263,53,C+,2.34
991,263,53,D+,2.23
1127,263,53,B-,3.32
1164,263,53,B,3.31
1186,263,53,B-,3.54
1275,263,53,C-,2.35
1278,263,53,F,1.87
1280,263,53,B+,3.62
168,264,53,D,2.26
241,264,53,C+,3.6
412,264,53,C-,0
498,264,53,F,2.36
513,264,53,F,2.07
528,264,53,C-,2.32
544,264,53,F,2.33
923,264,53,B+,3.81
1016,264,53,C+,2.58
1055,264,53,C-,2.16
1226,264,53,D+,2.26
1278,264,53,F,1.87
1280,264,53,A-,3.62
1314,264,53,F,2.21
400,303,53,,2.47
1296,304,53,F(3),0.5
13,305,53,A-,2.03
111,305,53,W,0
167,305,53,C-,0.61
170,305,53,B+,1.08
172,305,53,A,1.09
521,305,53,A,2.63
699,305,53,B,1.09
745,305,53,W,1.35
844,305,53,B+,2.92
972,305,53,W,0
1095,305,53,D+,0.94
1195,305,53,C-,2.17
1160,306,53,D,2
588,308,53,C+,2.54
1041,309,53,F,1.81
1041,319,53,D+,1.81
266,321,53,F(2),2.02
115,322,53,A,3.65
433,322,53,B-,1.83
760,322,53,C-,2.01
761,322,53,B-,3.01
843,322,53,B-,2.34
987,322,53,B-,1.93
1029,322,53,B,2.66
1065,322,53,A,2.87
1129,322,53,C+,2.16
54,326,53,A,3.64
64,326,53,C,2
74,326,53,B,2.75
99,326,53,B+,2.97
143,326,53,D,1.9
156,326,53,C+,2.43
179,326,53,A,3.12
211,326,53,D,2.07
214,326,53,B+,2.54
222,326,53,C+,2.16
244,326,53,A-,3.12
247,326,53,C+,2.18
321,326,53,B,3.38
345,326,53,A,2.98
355,326,53,D,2.04
380,326,53,B,2.38
425,326,53,C+,2.63
480,326,53,D,1.42
521,326,53,A-,2.63
539,326,53,B+,2.48
543,326,53,W,1.64
551,326,53,B+,3
563,326,53,C,2.1
568,326,53,C+,2.34
578,326,53,C,2.39
621,326,53,C+,2.42
626,326,53,C-,2.01
667,326,53,B+,2.34
701,326,53,C+,2.02
707,326,53,A-,2.62
717,326,53,B,2
723,326,53,D+,2.08
733,326,53,C,2.81
745,326,53,F,1.35
751,326,53,A-,3.32
758,326,53,B-,1.89
769,326,53,C-,1.83
780,326,53,C+,3.26
796,326,53,A-,3.56
817,326,53,D+,2.08
837,326,53,C+,2.35
856,326,53,B+,2.52
866,326,53,B-,2.82
884,326,53,W,2.53
915,326,53,C,2.29
927,326,53,B-,2.19
955,326,53,C,2.76
972,326,53,W,0
1042,326,53,B-,2.84
1060,326,53,D+,2.1
1083,326,53,C+,2.2
1117,326,53,A-,3.13
1118,326,53,B-,3.19
1130,326,53,B-,3.1
1146,326,53,C+,2.48
1198,326,53,C+,2.49
1201,326,53,B+,3.01
1220,326,53,A,3.05
1240,326,53,D,1.17
1246,326,53,C,1.3
1285,326,53,C,2.55
1296,329,53,F,0.5
233,334,53,B-,2.05
426,334,53,B,3.07
515,334,53,B-,1.75
539,334,53,A-,2.48
586,334,53,D,2.01
603,334,53,B,2.11
671,334,53,B-,2.44
707,334,53,A-,2.62
801,334,53,W,1.98
1026,334,53,C,1.53
1160,334,53,W,2
115,337,53,A-,3.65
306,337,53,C-,2
586,337,53,C-,2.01
1129,337,53,C-,2.16
168,338,53,B,2.26
241,338,53,B+,3.6
306,338,53,C-,2
412,338,53,C,0
498,338,53,B-,2.36
506,338,53,C-,2.2
528,338,53,B,2.32
923,338,53,B,3.81
1016,338,53,B-,2.58
1092,338,53,C+,2.2
1129,338,53,C-,2.16
1226,338,53,C,2.26
1314,338,53,C+,2.21
318,339,53,F,1.61
1041,339,53,C,1.81
148,345,53,B,3.62
282,345,53,C+,3.48
368,345,53,B,3.61
553,345,53,C,2.5
681,345,53,C+,2.5
819,345,53,B,3.47
1023,345,53,F,2.1
1026,345,53,D+,1.53
1127,345,53,B-,3.32
1160,345,53,W,2
1164,345,53,C,3.31
1186,345,53,B+,3.54
1275,345,53,W,2.35
13,349,53,B,2.03
17,349,53,A-,2.24
24,349,53,W,0.27
40,349,53,F,0.71
70,349,53,B-,1.87
121,349,53,B+,2.31
167,349,53,F,0.61
170,349,53,W,1.08
172,349,53,B,1.09
213,349,53,F(3),0.48
289,349,53,W,0.89
342,349,53,C+,2.39
344,349,53,B,1.43
348,349,53,W,1.44
376,349,53,F,1.04
440,349,53,W,1.29
482,349,53,B+,2.48
538,349,53,A,3.11
551,349,53,A,3
596,349,53,B+,2.9
644,349,53,C+,1.15
651,349,53,A,2.7
680,349,53,W,2.24
699,349,53,F,1.09
734,349,53,A,2.26
755,349,53,C,1.57
768,349,53,C-,2.11
778,349,53,C+,1.96
780,349,53,B+,3.26
801,349,53,C,1.98
826,349,53,D,2
875,349,53,B-,1.14
894,349,53,D+,1.51
972,349,53,W,0
995,349,53,C-,1.21
1000,349,53,B+,3.02
1018,349,53,D,2.17
1021,349,53,B,2.09
1036,349,53,A-,2.65
1143,349,53,F(3),1.77
1146,349,53,C+,2.48
1147,349,53,A,3.05
1151,349,53,A,3.24
1178,349,53,W,0.67
1188,349,53,D,2.13
1195,349,53,D,2.17
33,350,53,C-,2.11
64,350,53,C+,2
83,350,53,C-,2
99,350,53,B,2.97
101,350,53,F,1.87
122,350,53,F,2
211,350,53,W,2.07
313,350,53,A-,2.96
321,350,53,B+,3.38
341,350,53,C+,2.2
355,350,53,C-,2.04
380,350,53,C-,2.38
425,350,53,B+,2.63
426,350,53,A-,3.07
433,350,53,D,1.83
515,350,53,D,1.75
626,350,53,D,2.01
671,350,53,B-,2.44
761,350,53,B-,3.01
810,350,53,D+,2.23
857,350,53,D+,1.57
915,350,53,C,2.29
917,350,53,W,1.64
1023,350,53,W,2.1
1029,350,53,C,2.66
1031,350,53,A,3.54
1032,350,53,D,2.04
1060,350,53,C,2.1
1065,350,53,A-,2.87
1070,350,53,A,3.19
1085,350,53,C,2.4
1162,350,53,C,1.77
1198,350,53,B+,2.49
1264,350,53,A,3.18
13,356,53,D,2.03
18,356,53,W,0.36
24,356,53,W,0.27
40,356,53,F(3),0.71
59,356,53,D,1.17
111,356,53,W,0
167,356,53,W,0.61
170,356,53,W,1.08
172,356,53,A-,1.09
213,356,53,F(3),0.48
289,356,53,W,0.89
329,356,53,F(3),0.42
348,356,53,W,1.44
374,356,53,W,1.53
376,356,53,W,1.04
440,356,53,W,1.29
480,356,53,C+,1.42
521,356,53,A,2.63
543,356,53,W,1.64
568,356,53,C+,2.34
594,356,53,B,2.34
621,356,53,A-,2.42
641,356,53,B,1.78
644,356,53,F,1.15
667,356,53,B-,2.34
699,356,53,F(3),1.09
701,356,53,C-,2.02
720,356,53,A,2.89
745,356,53,W,1.35
755,356,53,D,1.57
758,356,53,B-,1.89
768,356,53,W,2.11
769,356,53,W,1.83
778,356,53,D+,1.96
801,356,53,A-,1.98
826,356,53,B-,2
829,356,53,B-,2.24
837,356,53,D,2.35
844,356,53,B,2.92
875,356,53,W,1.14
955,356,53,A,2.76
972,356,53,W,0
1018,356,53,D,2.17
1095,356,53,W,0.94
1143,356,53,D+,1.77
1178,356,53,W,0.67
179,358,53,A-,3.12
222,19,54,C+,2.16
1055,64,54,C,2.16
553,74,54,C,2.5
671,74,54,C-,2.44
681,74,54,B,2.5
1127,74,54,B+,3.32
1164,74,54,A-,3.31
33,90,54,D,2.11
341,90,54,D,2.2
1029,90,54,B+,2.66
1033,90,54,C,1.85
1085,90,54,C,2.4
172,98,54,F,1.09
303,98,54,C,1.83
380,98,54,C+,2.38
547,98,54,B+,2.07
586,98,54,C,2.01
915,98,54,B,2.29
1083,98,54,C-,2.2
1198,98,54,B,2.49
101,104,54,C+,1.87
168,104,54,F,2.26
425,104,54,C,2.63
760,104,54,C-,2.01
819,104,54,A,3.47
1026,104,54,D,1.53
1029,104,54,A-,2.66
513,122,54,B+,2.07
17,130,54,W,2.24
222,130,54,F(3),2.16
482,130,54,F(3),2.48
538,130,54,B-,3.11
596,130,54,C+,2.9
651,130,54,C-,2.7
671,130,54,B,2.44
734,130,54,F,2.26
987,130,54,F(3),1.93
1000,130,54,B-,3.02
1036,130,54,C+,2.65
1083,130,54,C+,2.2
1092,130,54,C,2.2
1147,130,54,W,3.05
1151,130,54,C+,3.24
1162,130,54,B,1.77
1297,130,54,D,1.45
148,139,54,A-,3.62
528,139,54,C-,2.32
1160,139,54,B+,2
1226,139,54,C+,2.26
1041,143,54,B,1.81
83,159,54,D+,2
26,173,54,P(101),0.93
167,173,54,P(101),0.61
440,173,54,F,1.29
844,173,54,P(101),2.92
1178,173,54,P(101),0.67
163,178,54,C,1.63
626,178,54,B,2.01
857,178,54,B,1.57
987,178,54,B-,1.93
1118,178,54,B,3.19
1162,178,54,B+,1.77
498,184,54,B-,2.36
760,184,54,C,2.01
991,184,54,C-,2.23
1226,184,54,C-,2.26
1297,184,54,C,1.45
586,205,54,C+,2.01
1041,210,54,C-,1.81
247,220,54,B-,2.18
329,220,54,F,0.42
641,220,54,C+,1.78
644,220,54,W,1.15
755,220,54,C+,1.57
894,220,54,D,1.51
1195,220,54,C+,2.17
13,227,54,C,2.03
17,227,54,B-,2.24
70,227,54,C+,1.87
329,227,54,F,0.42
482,227,54,B,2.48
538,227,54,B,3.11
596,227,54,C+,2.9
651,227,54,C,2.7
734,227,54,C+,2.26
778,227,54,C-,1.96
894,227,54,F,1.51
1000,227,54,B,3.02
1036,227,54,C+,2.65
1095,227,54,F(3),0.94
1147,227,54,B+,3.05
1151,227,54,B-,3.24
70,230,54,F(2),1.87
83,230,54,C-,2
143,230,54,C+,1.9
172,230,54,F(3),1.09
568,230,54,D,2.34
717,230,54,C,2
755,230,54,F,1.57
817,230,54,B,2.08
837,230,54,C,2.35
341,236,54,F(3),2.2
547,236,54,D,2.07
857,236,54,F(3),1.57
991,236,54,D+,2.23
1026,236,54,D+,1.53
513,239,54,B+,2.07
1055,243,54,B,2.16
1092,243,54,C-,2.2
1160,243,54,B-,2
247,257,54,C+,2.18
568,257,54,C+,2.34
1143,257,54,B-,1.77
168,264,54,B,2.26
498,264,54,B,2.36
513,264,54,A-,2.07
1314,264,54,C+,2.21
1314,322,54,B,2.21
13,326,54,W,2.03
33,326,54,C+,2.11
594,326,54,A-,2.34
826,326,54,B,2
1095,326,54,C-,0.94
1143,326,54,B,1.77
1195,326,54,B-,2.17
626,334,54,B+,2.01
1246,334,54,B,1.3
101,337,54,F,1.87
163,337,54,F,1.63
425,337,54,B,2.63
528,337,54,D,2.32
553,337,54,D,2.5
681,337,54,B+,2.5
819,337,54,B+,3.47
915,337,54,B+,2.29
1085,337,54,C+,2.4
1127,337,54,B+,3.32
1164,337,54,A-,3.31
1198,337,54,B-,2.49
1314,350,54,C+,2.21
318,7,55,W,1.61
318,12,55,C-,1.61
266,13,55,W,2.02
266,24,55,W,2.02
1296,26,55,F,0.5
318,48,55,F(3),1.61
36,54,55,W,1.98
282,54,55,B,3.48
368,54,55,B+,3.61
553,54,55,D+,2.5
681,54,55,C-,2.5
1085,54,55,D,2.4
1127,54,55,B,3.32
1164,54,55,C+,3.31
1186,54,55,B,3.54
1226,54,55,D,2.26
1297,54,55,W,1.45
1226,55,55,C+,2.26
148,64,55,A,3.62
282,64,55,A,3.48
368,64,55,A,3.61
412,64,55,A-,0
528,64,55,F(3),2.32
544,64,55,B,2.33
553,64,55,B,2.5
681,64,55,B+,2.5
819,64,55,B+,3.47
843,64,55,C,2.34
1026,64,55,W,1.53
1032,64,55,F(3),2.04
1085,64,55,C,2.4
1127,64,55,B+,3.32
1164,64,55,B,3.31
1186,64,55,A,3.54
1226,64,55,B+,2.26
1275,64,55,W,2.35
1278,64,55,W,1.87
78,66,55,C,2.59
283,66,55,F(3),1.99
472,66,55,C-,1.74
773,66,55,F,2.31
282,71,55,A,3.48
368,71,55,A-,3.61
412,71,55,B+,0
498,71,55,C-,2.36
544,71,55,C,2.33
553,71,55,D,2.5
586,71,55,B-,2.01
681,71,55,B-,2.5
819,71,55,B+,3.47
1026,71,55,F,1.53
1029,71,55,C-,2.66
1127,71,55,A,3.32
1164,71,55,A,3.31
1186,71,55,A-,3.54
1220,71,55,B-,3.05
1278,71,55,W,1.87
78,75,55,C+,2.59
472,75,55,F,1.74
773,75,55,C,2.31
33,78,55,C,2.11
83,78,55,F,2
99,78,55,B,2.97
101,78,55,F,1.87
163,78,55,D+,1.63
211,78,55,D,2.07
313,78,55,C,2.96
321,78,55,B-,3.38
341,78,55,C,2.2
355,78,55,B-,2.04
380,78,55,F,2.38
425,78,55,C,2.63
426,78,55,D,3.07
433,78,55,F,1.83
515,78,55,F,1.75
547,78,55,C+,2.07
563,78,55,C-,2.1
626,78,55,F,2.01
671,78,55,D+,2.44
761,78,55,C,3.01
810,78,55,D,2.23
857,78,55,C-,1.57
915,78,55,C,2.29
927,78,55,F(3),2.19
987,78,55,F,1.93
1029,78,55,F,2.66
1031,78,55,B-,3.54
1041,78,55,F,1.81
1060,78,55,C,2.1
1065,78,55,C+,2.87
1070,78,55,C,3.19
1162,78,55,C-,1.77
1198,78,55,C+,2.49
1264,78,55,C,3.18
1285,78,55,W,2.55
64,90,55,C-,2
83,90,55,F(3),2
99,90,55,W,2.97
211,90,55,F,2.07
303,90,55,F,1.83
313,90,55,C,2.96
321,90,55,A-,3.38
380,90,55,C-,2.38
425,90,55,C,2.63
426,90,55,F,3.07
547,90,55,D,2.07
626,90,55,D,2.01
671,90,55,W,2.44
705,90,55,F,1.46
810,90,55,D,2.23
843,90,55,B,2.34
915,90,55,D,2.29
991,90,55,B,2.23
1023,90,55,F,2.1
1031,90,55,B-,3.54
1032,90,55,F(3),2.04
1060,90,55,D,2.1
1065,90,55,C+,2.87
1070,90,55,C+,3.19
1162,90,55,F,1.77
1200,90,55,C-,1.86
1264,90,55,B+,3.18
1275,90,55,F(3),2.35
38,96,55,A,3.08
74,96,55,F,2.75
88,96,55,W,1.44
126,96,55,B,2.36
198,96,55,A,3.23
204,96,55,W,0
239,96,55,B,2.35
247,96,55,B-,2.18
377,96,55,W,2.24
428,96,55,C+,1.72
441,96,55,A,3.3
495,96,55,F(3),0.54
554,96,55,A,3.78
622,96,55,A,3.3
709,96,55,D,1.74
758,96,55,D+,1.89
792,96,55,C,2.07
880,96,55,B,2.97
1011,96,55,C+,2
1067,96,55,B,2.35
1156,96,55,B,3.28
1220,96,55,A-,3.05
1283,96,55,W,2.02
64,98,55,D+,2
122,98,55,B,2
156,98,55,B-,2.43
172,98,55,F,1.09
179,98,55,B-,3.12
214,98,55,A-,2.54
244,98,55,A-,3.12
247,98,55,D+,2.18
321,98,55,B-,3.38
345,98,55,B+,2.98
355,98,55,C+,2.04
429,98,55,F,0
521,98,55,B-,2.63
539,98,55,B-,2.48
543,98,55,F(2),1.64
568,98,55,D,2.34
594,98,55,B,2.34
670,98,55,C,2.32
707,98,55,B+,2.62
723,98,55,B-,2.08
733,98,55,B-,2.81
751,98,55,B,3.32
761,98,55,B+,3.01
769,98,55,F,1.83
801,98,55,F,1.98
826,98,55,C,2
829,98,55,C+,2.24
927,98,55,F(2),2.19
955,98,55,B,2.76
1042,98,55,A-,2.84
1060,98,55,C,2.1
1117,98,55,A-,3.13
1130,98,55,B-,3.1
1143,98,55,D+,1.77
1195,98,55,C-,2.17
1201,98,55,B,3.01
13,113,55,F,2.03
26,113,55,F,0.93
59,113,55,W,1.17
70,113,55,F(3),1.87
74,113,55,F,2.75
143,113,55,C-,1.9
172,113,55,F(3),1.09
233,113,55,D,2.05
247,113,55,C+,2.18
273,113,55,F(3),1.15
344,113,55,F,1.43
429,113,55,F,0
480,113,55,F,1.42
521,113,55,A-,2.63
529,113,55,B,2.69
568,113,55,C,2.34
594,113,55,B,2.34
621,113,55,B,2.42
641,113,55,C-,1.78
667,113,55,B-,2.34
701,113,55,C-,2.02
720,113,55,B-,2.89
755,113,55,W,1.57
758,113,55,F(3),1.89
778,113,55,F,1.96
801,113,55,W,1.98
826,113,55,C,2
829,113,55,B-,2.24
837,113,55,C,2.35
861,113,55,B,2.22
894,113,55,C,1.51
927,113,55,W,2.19
955,113,55,A,2.76
959,113,55,B,2.38
995,113,55,F,1.21
1018,113,55,F,2.17
1143,113,55,D,1.77
1188,113,55,B-,2.13
148,122,55,A,3.62
498,122,55,C+,2.36
528,122,55,C+,2.32
1160,122,55,C,2
1226,122,55,C,2.26
1280,122,55,A-,3.62
13,130,55,W,2.03
17,130,55,B,2.24
54,130,55,A-,3.64
64,130,55,C-,2
70,130,55,W,1.87
74,130,55,F,2.75
101,130,55,W,1.87
121,130,55,C+,2.31
122,130,55,F(3),2
143,130,55,C-,1.9
156,130,55,D,2.43
172,130,55,F(3),1.09
179,130,55,B+,3.12
214,130,55,B-,2.54
222,130,55,C-,2.16
233,130,55,C,2.05
244,130,55,B+,3.12
247,130,55,C,2.18
273,130,55,F,1.15
291,130,55,D+,2.48
303,130,55,D,1.83
342,130,55,W,2.39
344,130,55,C-,1.43
345,130,55,C+,2.98
429,130,55,W,0
480,130,55,W,1.42
482,130,55,C-,2.48
521,130,55,B-,2.63
529,130,55,A,2.69
539,130,55,C,2.48
543,130,55,W,1.64
551,130,55,C+,3
568,130,55,C,2.34
578,130,55,C+,2.39
586,130,55,C,2.01
588,130,55,W,2.54
594,130,55,W,2.34
621,130,55,W,2.42
641,130,55,W,1.78
644,130,55,W,1.15
667,130,55,C-,2.34
670,130,55,W,2.32
701,130,55,W,2.02
705,130,55,C+,1.46
707,130,55,C,2.62
717,130,55,C,2
720,130,55,C,2.89
723,130,55,C,2.08
733,130,55,W,2.81
734,130,55,B-,2.26
751,130,55,C+,3.32
755,130,55,F(3),1.57
758,130,55,F,1.89
768,130,55,W,2.11
780,130,55,B+,3.26
796,130,55,A,3.56
801,130,55,F(3),1.98
817,130,55,W,2.08
826,130,55,C,2
829,130,55,C,2.24
837,130,55,B,2.35
843,130,55,C,2.34
856,130,55,C+,2.52
861,130,55,W,2.22
866,130,55,C+,2.82
875,130,55,W,1.14
894,130,55,W,1.51
955,130,55,C,2.76
1023,130,55,D,2.1
1041,130,55,D,1.81
1042,130,55,W,2.84
1117,130,55,C+,3.13
1118,130,55,B,3.19
1130,130,55,B,3.1
1144,130,55,B,1.68
1147,130,55,W,3.05
1188,130,55,C,2.13
1195,130,55,W,2.17
1201,130,55,B,3.01
1220,130,55,C+,3.05
1240,130,55,F(3),1.17
1246,130,55,F,1.3
78,131,55,F(3),2.59
283,131,55,F(3),1.99
472,131,55,W,1.74
773,131,55,F,2.31
36,139,55,W,1.98
99,139,55,D,2.97
179,139,55,W,3.12
211,139,55,W,2.07
313,139,55,W,2.96
341,139,55,F,2.2
380,139,55,W,2.38
425,139,55,C-,2.63
426,139,55,W,3.07
547,139,55,F,2.07
626,139,55,F,2.01
705,139,55,W,1.46
707,139,55,D,2.62
761,139,55,D+,3.01
843,139,55,D+,2.34
915,139,55,F,2.29
1023,139,55,F,2.1
1029,139,55,D,2.66
1031,139,55,C+,3.54
1032,139,55,F,2.04
1065,139,55,D+,2.87
1070,139,55,C+,3.19
1085,139,55,W,2.4
1160,139,55,D,2
1198,139,55,D,2.49
1264,139,55,B,3.18
1275,139,55,W,2.35
1284,139,55,W,1.77
1297,139,55,D,1.45
498,141,55,B,2.36
528,141,55,C-,2.32
1160,141,55,C-,2
1226,141,55,C-,2.26
1280,141,55,A,3.62
695,147,55,F(2),0
266,152,55,W,2.02
17,159,55,C,2.24
54,159,55,A,3.64
121,159,55,B-,2.31
